,time_of_tweet,user,tweet,user_id
41,2022-07-01 23:14:16+00:00,Badalku91616822,"RT @LunarStrategy: A new week calls for new opportunities of taking steps towards your SaaS business goals! 
#LunarStrategy #saasmarketing…",1216038988705779712
42,2022-07-01 23:14:00+00:00,eclecticcapital,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",731756490
43,2022-07-01 23:13:58+00:00,Itz_derachi,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",3138352240
44,2022-07-01 23:13:12+00:00,joesirc,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",242997669
45,2022-07-01 23:11:52+00:00,0xCryptoMe,"Google users think BTC is dead â 5 things to know in Bitcoin this week 
 Traders brace for fireworks in July than… https://t.co/5q2W0EZLR9",828737110148513792
46,2022-07-01 23:11:51+00:00,alecdickinson,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",3026930883
47,2022-07-01 23:11:46+00:00,EGNbuilders,EGN Builders Group on #Google https://t.co/vgUVSHzuUL,1050644004151287808
48,2022-07-01 23:11:40+00:00,David59477700,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",1281527852479979520
49,2022-07-01 23:11:36+00:00,GlobalGreenGame,"The Best Cheap #Phones for Almost Every Budget https://t.co/x2tlsMthJD via @wired Best Overall: #Google #Pixel 5A
B… https://t.co/ozrpkSmh4L",612062574
50,2022-07-01 23:11:17+00:00,solana,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",951329744804392960
51,2022-07-01 23:08:28+00:00,WorldPostInc,"#Google adsense displays programmatic ads based on a publisher’s website audience and content
https://t.co/4vZveLioYm",918456311834128384
52,2022-07-01 23:07:59+00:00,frankieblanco99,"RT @TheScoopPod: ""Somebody has to make that leap...""

@Aeyakovenko of @Solana joins @fintechfrank to discuss the new Solana phone dubbed 'S…",1734204288
53,2022-07-01 23:07:08+00:00,AditeeSinghi,"RT @KorayGubur: If all of them are green, you're exceeding relevance and quality thresholds, at least for being indexed and served by the s…",2810797321
54,2022-07-01 23:06:26+00:00,GreenShades9,I was listening to some vintage Pink Floyd @pinkfloyd when my @madebygoogle Pixel Buds A received an update notific… https://t.co/jHrYdb3Xk9,1126589378342551553
55,2022-07-01 23:06:15+00:00,crbpop4s,RT @NeowinSoftware: Google Chrome 103.0.5060.66 (offline installer) #Google #Chrome #Browser https://t.co/FbDVKpBQOP https://t.co/lI8DwvtAix,868567188462030851
56,2022-07-01 23:03:04+00:00,trendsmetadata,100K+ #Google searches 4 Pinto 10h old https://t.co/mcfnjHKhbr https://t.co/zRqFXPtC1i https://t.co/Q5XRV2KyTR,290889806
57,2022-07-01 23:00:53+00:00,AmericanVendor,"RT @BestWomensBSP: AUDIO PODCAST WITH @ANTONIOTARVER AVAILABLE NOW!!!

#BWBSP #Boxing #BoxingNews #ProboxTV #FightStars #AntonioTarver #App…",2969637076
58,2022-07-01 23:00:32+00:00,webseoanalytics,Is Search Engine traffic the best traffic you can get? https://t.co/9xexPzzDSp #seo #search #google #traffic,1002321190315331584
59,2022-07-01 23:00:00+00:00,hnGoogleAlerts,#hnGoogleAlerts Latest news about #Google: https://t.co/0en9wnZNqp,1126537657348173825
60,2022-07-01 22:58:02+00:00,cursortek,Check out my Gig on #Fiverr: do #google #scraping for #search results or #business #profiles… https://t.co/wKwXbGslUv,931223747985575936
61,2022-07-01 22:57:21+00:00,YourAnonRiots,"RT @YourAnonRiots: 🛡️ #Google has blocked several websites used by hack-for-hire groups in UAE, India, and Russia offering their services t…",731753429782036480
62,2022-07-01 22:56:23+00:00,abidnev,"F. U. #Google! 🖕

And here is why:
https://t.co/4OA12lVE8m

Bye Bye #BigBrother We are on #Fediverse now.

My Website - My Rule ✊",555564058
63,2022-07-01 22:54:41+00:00,ArtisticLaurie,RT @PhotosbyEddie: Check out this new digital art that I uploaded to https://t.co/xgcRUS04gV! https://t.co/uINSEWHrb5 #Ballerina #Red #Wall…,1022972435287736320
64,2022-07-01 22:53:47+00:00,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/nFEAXFNR5H,893305069059403776
65,2022-07-01 22:53:28+00:00,WESTNEWSWIRE24,"Chris Pratt Refutes Connection to Disputed Hillsong Church

#ChurArdern #ChrisPratt #religion #Hillsong #LosAngeles… https://t.co/ixOHtrqPMN",1492943941116870658
66,2022-07-01 22:53:00+00:00,BestWomensBSP,"AUDIO PODCAST WITH @ANTONIOTARVER AVAILABLE NOW!!!

#BWBSP #Boxing #BoxingNews #ProboxTV #FightStars #AntonioTarver… https://t.co/xK3dKHo3AZ",1507250774035759107
67,2022-07-01 22:52:14+00:00,BotGolang,"RT @infinity_prime: slice operations in #golang 
more at https://t.co/zTmBepwVrz
#Google #programming #programmer #development 

Created wi…",1517865680514691073
68,2022-07-01 22:52:09+00:00,infinity_prime,"slice operations in #golang 
more at https://t.co/zTmBepwVrz
#Google #programming #programmer #development 

Create… https://t.co/4vkiFYYLjD",1457399744762892290
69,2022-07-01 22:51:49+00:00,pigmalion55,"RT @YourAnonRiots: 🛡️ #Google has blocked several websites used by hack-for-hire groups in UAE, India, and Russia offering their services t…",786344372463861760
70,2022-07-01 22:51:12+00:00,blacky1,TeQ I.Q. Computer Repair on #Google https://t.co/tupQsloseQ,18515463
71,2022-07-01 22:50:20+00:00,FutureProofN,Future Proof @FutureProofN #google #news Follow us for latest news Google will start removing abortion clinic visit… https://t.co/gbzBH0eNkI,1144975383927885825
72,2022-07-01 22:50:03+00:00,TakeawayLanza,TAPAS DELIVERY PLAYA BLANCA | Comida a Domicilio Lanzarote Restaurantes - 24hTakeawayDelivery on #Google https://t.co/DgJp38tIQS,1522272606
73,2022-07-01 22:47:28+00:00,ODonoghueKerry,This smart smoke detector is a great option if you like #Google Nest products. #gadgets  https://t.co/QphUpADF2G https://t.co/CFe0ZDpEnC,436204271
74,2022-07-01 22:45:26+00:00,i_love_kratom,RT @Kratomlife420: Christopher's Organic Botanicals on #Google https://t.co/uItP7i20hQ,1215716058201382913
75,2022-07-01 22:44:53+00:00,EnterpriseB2B,How to add 1Password to Google Chrome #Google  https://t.co/DT5wSw1j1M,171915806
76,2022-07-01 22:44:41+00:00,TakeawayLanza,GREEK RESTAURANTS PLAYA BLANCA | 24H TAKEAWAY DELIVERY - GRUPO TAKEAWAYSPAIN | TakeawayLanzarote (Comida para lleva… https://t.co/9dNxTgYFGV,1522272606
77,2022-07-01 22:41:12+00:00,MangoBilling,"RT @NickAEsp: Daily podcast: ""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile #timemanagement #a…",1002669804
78,2022-07-01 22:41:03+00:00,MangoBilling,"RT @NickAEsp: ""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile #timemanagement #addiction #depre…",1002669804
79,2022-07-01 22:37:00+00:00,NickAEsp,"""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile #timemanagement… https://t.co/T9qTDkHKZk",2548372826
80,2022-07-01 22:36:51+00:00,NickAEsp,"Daily podcast: ""Put down your phone, get a life!"" -Guy who invented the cellphone

#News #TechNews #Mobile… https://t.co/Y5w1ANyXXt",2548372826
81,2022-07-01 22:36:11+00:00,DebbieOppermann,RT @PhotosbyEddie: Check out this new digital art that I uploaded to https://t.co/xgcRUS04gV! https://t.co/uINSEWHrb5 #Ballerina #Red #Wall…,2422840075
82,2022-07-01 22:35:34+00:00,AMPicard1,"@GoogleWorkspace Any comments on this #Google❓️
🤬 #ShameGoogle
https://t.co/cOn4CLYZ2I",4735392155
83,2022-07-01 22:34:26+00:00,Tonteldoos9,RT @ceotelnam: The #Google #Equiano Cable shore landing is a major step in the development of our national telecommunications infrastructur…,1339632469608443904
84,2022-07-01 22:32:56+00:00,Wireless_Dealer,"#Phone Review googlepixel ’s 5 was the #last of its #kind.
For full article click the link in our bio. #google… https://t.co/ej8OvbBvtS",760299790680719360
85,2022-07-01 22:30:12+00:00,SecurityNewsbot,#Google Blocks Dozens of #Malicious Domains Operated by Hack-for-Hire Groups https://t.co/DWj2aBFdtC #TheHackerNews,2475814386
86,2022-07-01 22:29:32+00:00,PostYourAdsBiz,"RT @BurnsEnt: #Google Removed Over 3 Billion #Ads, 5.6 Million Advertiser Accounts in 2021
https://t.co/8Pwpzx3rKp",797625058151821312
87,2022-07-01 22:29:11+00:00,IntlMktEntry,"RT @davidgforder: TikTok to get the FCC Boot! 
⚡️ “Is time up for TikTok? An FCC commissioner calls on Apple and Google to remove the platf…",29857944
88,2022-07-01 22:27:23+00:00,firsttouch_info,Payment of $90m will be pay for  settlement to #Google app developers,1455045298150125569
89,2022-07-01 22:27:22+00:00,XiaomiRTBot,"RT @ATGizmos: #Xiaomi 12S series launch date announced: Leica cameras, Snapdragon 8+ Gen 1, and everything else to expect https://t.co/xrrN…",1430973215875141642
90,2022-07-01 22:26:59+00:00,TheWeb3Bot,"RT @safferguru: Meanwhile in South Africa...
#Google #Web3
https://t.co/ipWNiroQXV",1509738199526125581
91,2022-07-01 22:26:53+00:00,safferguru,"Meanwhile in South Africa...
#Google #Web3
https://t.co/ipWNiroQXV",1472173253661798403
92,2022-07-01 22:26:04+00:00,ATGizmos,"#Xiaomi 12S series launch date announced: Leica cameras, Snapdragon 8+ Gen 1, and everything else to expect… https://t.co/YY8xJ6yLuP",416368009
93,2022-07-01 22:23:46+00:00,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/CB9HT6QHB6,893305069059403776
94,2022-07-01 22:23:42+00:00,adamrobertsltd,Velveteena Leigh - Handmade Cosplay &amp; Lingerie on #Google https://t.co/vTFgDVfDOz,160487909
95,2022-07-01 22:23:01+00:00,soldbyangie,Ace Realty on #Google https://t.co/PvpC1kIg72,20913578
96,2022-07-01 22:18:46+00:00,SandiOPhoto,RT @PhotosbyEddie: Check out this new digital art that I uploaded to https://t.co/xgcRUS04gV! https://t.co/uINSEWHrb5 #Ballerina #Red #Wall…,721962773693997056
97,2022-07-01 22:18:08+00:00,YIXUANTU1,"RT @TrackerCourses: Google Cloud Digital Leader-Practice 2022 #100%off #2022 #cloud #courses #digital #google #leaderpractice

https://t.co…",1052598585240498177
98,2022-07-01 22:16:26+00:00,CybazeSocial,"RT @YourAnonRiots: 🛡️ #Google has blocked several websites used by hack-for-hire groups in UAE, India, and Russia offering their services t…",1080175870374039553
99,2022-07-01 22:16:16+00:00,seobrien,How #Search Engines Work https://t.co/oKPf1JsVEt #bing #google,1048931
100,2022-07-01 22:16:07+00:00,TrackerCourses,Google Cloud Digital Leader-Practice 2022 #100%off #2022 #cloud #courses #digital #google #leaderpractice… https://t.co/7onh9bx9Ty,1359838871228407814
101,2022-07-01 22:16:05+00:00,mgluczak,This $49 tool turns your homepage into a productivity hub #googleanalytics #google #webanalytics https://t.co/b5e5Ib0h9g,1035951050
102,2022-07-01 22:16:05+00:00,ThibautGruffy,@HayleyKiyoko Spokeswoman (maybe ? #Google translate). 🌈👌,1101341418
103,2022-07-01 22:15:02+00:00,cybsecbot,"RT @YourAnonRiots: 🛡️ #Google has blocked several websites used by hack-for-hire groups in UAE, India, and Russia offering their services t…",1004115288235892737
104,2022-07-01 22:15:00+00:00,YourAnonRiots,"🛡️ #Google has blocked several websites used by hack-for-hire groups in UAE, India, and Russia offering their servi… https://t.co/HSHEOkgXya",731753429782036480
105,2022-07-01 22:14:21+00:00,mr_o_v_e_n,👨‍💻  Logging in Python like a pro #intel #Google https://t.co/llSNLVOGjH,1279139336076869637
106,2022-07-01 22:14:00+00:00,GEGCymru,"RT @1PhilWheeler: Yesterday Level 1 today Level 2. A reminder you can show of your achievements teachers of Wales, who have completed our L…",1359504803659980801
107,2022-07-01 22:12:03+00:00,Cabin5647,"RT @Neil_Lemons: Here are the Top 50 @Airbnb City Searches on #Google last month. I started with top five, but was compelled to keep going.…",1520564784252530688
108,2022-07-01 22:09:40+00:00,WESTNEWSWIRE24,"Employees of France airport strike for higher pay amid inflation

#France #inflation #Airport #strike 
#Paris… https://t.co/BycugYtOYF",1492943941116870658
109,2022-07-01 22:03:05+00:00,trendsmetadata,20K+ #Google searches 4 Randall Emmett 8h old https://t.co/i04gwxRwgb https://t.co/0e4X3XaETL https://t.co/A7P6KYlUFl,290889806
110,2022-07-01 22:00:04+00:00,SipGoal,"Reliance Jio's Shareholding Pattern.  😵 

#reliance #trending #meta #google #kkr #facebook #finance #money #trading… https://t.co/BF2kW8jy7U",1359066049245638659
111,2022-07-01 22:00:03+00:00,Sec_Cyber,#Google Play Store #malware instances discovered by Dr Web – TechHQ https://t.co/f2SobGoHBF,429580982
112,2022-07-01 22:00:01+00:00,BurnsEnt,"#Google Removed Over 3 Billion #Ads, 5.6 Million Advertiser Accounts in 2021
https://t.co/8Pwpzx3rKp",36361198
113,2022-07-01 21:59:30+00:00,digimoney56,Receive instant payout every time you complete a survey on https://t.co/hNE7IKB2EG click the link above and registe… https://t.co/t4jlXD4btC,1323622947081408512
114,2022-07-01 21:59:16+00:00,QuiltsforDreams,RT @SingleMumsBiz: SMBN Single Mums Business Network on #Google https://t.co/yHt9GeYKO6,826618499871162369
115,2022-07-01 21:57:11+00:00,GanarInvirtiend,"Semana 27/06 al 01/07:

Meta (FB): -5,95%
Apple (AAPL): -1,93%
Amazon (AMZN): -5,92%
Netflix (NFLX): -5,71%
Google… https://t.co/XD2dcvaOVV",1499541636904325123
116,2022-07-01 21:56:09+00:00,GegIreland,"RT @1PhilWheeler: Yesterday Level 1 today Level 2. A reminder you can show of your achievements teachers of Wales, who have completed our L…",1255407747014721537
117,2022-07-01 21:54:42+00:00,Osvaldo_Villar,"RT @sv314dws: Coverting Images and PDF to Google Docs https://t.co/ZoPo562ets In this #TechTip, we look at a way to open a PDF and an Image…",132156282
118,2022-07-01 21:52:12+00:00,dianasharpton,RT @PhotosbyEddie: Check out this new digital art that I uploaded to https://t.co/xgcRUS04gV! https://t.co/uINSEWHrb5 #Ballerina #Red #Wall…,1143773466
119,2022-07-01 21:51:31+00:00,AnkitJaitlySEO,"RT @KorayGubur: If all of them are green, you're exceeding relevance and quality thresholds, at least for being indexed and served by the s…",912218078271942656
120,2022-07-01 21:48:44+00:00,education_24x7,"RT @sv314dws: Coverting Images and PDF to Google Docs https://t.co/ZoPo562ets In this #TechTip, we look at a way to open a PDF and an Image…",1295715136141963267
121,2022-07-01 21:45:28+00:00,CrazyAboutCloud,"RT @adem_onar: Let's look forward to what the Cloud Computing can offer us!

by @zingworksllp 

#Azure #AWS  #Microsoft #Google #MobileAppl…",1306247109423792135
122,2022-07-01 21:45:25+00:00,CrazyAboutCloud,"RT @MrMarchi: File, block and object: #Storage ...

-- General Technology | The ...: https://t.co/Elv5vezSGY.

#Amazon #Analytics #Article…",1306247109423792135
123,2022-07-01 21:45:20+00:00,CrazyAboutCloud,"RT @MrSkanner: File, block and object: #Storage ...

-- General Technology | The ...: https://t.co/nirdj4OCOw.

#Amazon #Analytics #Article…",1306247109423792135
124,2022-07-01 21:44:37+00:00,JOSEPEREZJR01,Google Play Store malware instances discovered by Dr Web #Google #GooglePlay  https://t.co/ellidXqWa7,1079458941606772738
125,2022-07-01 21:43:53+00:00,Warren_Coakley,Delighted to receive a g/Thanks peer bonus certificate after 3 months of being with @Google Collaboration is a key… https://t.co/2QB5Jn0VV6,888787280
126,2022-07-01 21:43:34+00:00,timespacealien,"@Tesla 

What do you think about enhanced autopilot on city streets ?

#model3 #model3longrange 

#tesla #google",1178355613237202956
127,2022-07-01 21:42:54+00:00,12MonkeysApp,"RT @KorayGubur: If all of them are green, you're exceeding relevance and quality thresholds, at least for being indexed and served by the s…",1412316126403567618
128,2022-07-01 21:41:56+00:00,Debbiepaperman,Hey @googlemaps @googledevs @Google @googledrive @google or anyone else who can help me with #GoogleMaps  why won’t… https://t.co/MgSYN7TNLE,825560843349659651
129,2022-07-01 21:40:09+00:00,Hongkin46518413,"RT @adem_onar: Let's look forward to what the Cloud Computing can offer us!

by @zingworksllp 

#Azure #AWS  #Microsoft #Google #MobileAppl…",1488399434027180034
130,2022-07-01 21:40:09+00:00,newleaf16,NEW LEAF Consignment on #Google https://t.co/SGB5b5OEuN,737234071
131,2022-07-01 21:38:18+00:00,Dreamyistakenn,"RT @ians_india: In heartbreaking news, popular Minecraft YouTuber #Technoblade, who died from cancer at age 23, posted his last video on #G…",1304343792204603403
132,2022-07-01 21:38:04+00:00,HHPhotography3,RT @PhotosbyEddie: Check out this new digital art that I uploaded to https://t.co/xgcRUS04gV! https://t.co/uINSEWHrb5 #Ballerina #Red #Wall…,2371481706
133,2022-07-01 21:36:55+00:00,MentalHealthBo5,RT @247Cheshire: Worst phrase ever when conversing with people in any kind of turmoil 'but I've googled it and...' #parents #healthservices…,1306136273782935553
134,2022-07-01 21:36:42+00:00,247Cheshire,Worst phrase ever when conversing with people in any kind of turmoil 'but I've googled it and...' #parents… https://t.co/hYfuyZjqpY,1192728762
135,2022-07-01 21:33:50+00:00,ServerlessFan,"RT @adem_onar: Let's look forward to what the Cloud Computing can offer us!

by @zingworksllp 

#Azure #AWS  #Microsoft #Google #MobileAppl…",971620109197312000
136,2022-07-01 21:33:45+00:00,adem_onar,"Let's look forward to what the Cloud Computing can offer us!

by @zingworksllp 

#Azure #AWS  #Microsoft #Google… https://t.co/2WOGYMSHVW",711392625
137,2022-07-01 21:32:32+00:00,MrMarchi,"File, block and object: #Storage ...

-- General Technology | The ...: https://t.co/Elv5vezSGY.

#Amazon #Analytics… https://t.co/7dI8AzGqyn",37716311
138,2022-07-01 21:32:02+00:00,MrSkanner,"File, block and object: #Storage ...

-- General Technology | The ...: https://t.co/nirdj4OCOw.

#Amazon #Analytics… https://t.co/EvilscwQ3o",709947536
139,2022-07-01 21:30:06+00:00,thecodykennon,"RT @oriondust1: 🚨🔥AIRDROP  &amp;  GIVEAWAY  NFT 🔥🚨

To Enter:
1️⃣ Like &amp; Retweet This!
2️⃣ Follow @oriondust1 
3️⃣ Paste Your Metamask Address!…",1468996462776356883
