,time_of_tweet,user,tweet,user_id
37,2022-07-01 23:47:35+00:00,albatross8520,RT @1_cryptorich: Which underrated #altcoin 💎 would you put $10 into?,1424680691015376903
38,2022-07-01 23:47:27+00:00,Behrang_RBXS,"RT @Behrang_RBXS: #RBXSamurai will become the ultimate marketing team in #crypto 🔥

#RBXS @RBXSamurai 🔸️🔶️

🌐 links: https://t.co/e4jp4ntlm…",1434219612372185088
39,2022-07-01 23:45:39+00:00,TheWeb3Bot,RT @2ManyPuppies: 🚨 Check it out 👀 🚨“THE”Scary Monster has joined Twitter. Truly a 100% genuine person committed to spreading positivity &amp;…,1509738199526125581
40,2022-07-01 23:45:38+00:00,albatross8520,RT @WhaleMultiverse: Which #AltCoin will 100x next week?,1424680691015376903
41,2022-07-01 23:45:33+00:00,hoeybblessed,RT @2ManyPuppies: 🚨 Check it out 👀 🚨“THE”Scary Monster has joined Twitter. Truly a 100% genuine person committed to spreading positivity &amp;…,3195650472
42,2022-07-01 23:45:08+00:00,topstonks,"$SOL seeing sustained chatter on 4chan over the last few daysVia https://t.co/vnIiDqkeAY#sol    #4chan  #altcoin https://t.co/bNr3teG1CD",1214957598073589760
43,2022-07-01 23:45:04+00:00,BDFischer,#EverRise $RISE #EverRevoke #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #Polygon #EverSwap #NFTArt… https://t.co/hkNf2QvrJg,312443209
44,2022-07-01 23:44:30+00:00,TeresaElIis,"#altcoin #cryptocurrency #CryptocurrencyMarket 

#Binance 

Top Futures today:
$LUNC $CRV $RLC https://t.co/ACxfRRpQg8",1460554272639234051
45,2022-07-01 23:43:28+00:00,TeresaElIis,"#altcoin #cryptocurrency #CryptocurrencyMarket 

$LRC looks really great!! https://t.co/pItZ0s7R10",1460554272639234051
46,2022-07-01 23:42:48+00:00,TrnHuyn85633933,"RT @TheMoonCarl: Which underrated #altcoin 💎 would you put $1,000 into?",1526422347141742592
47,2022-07-01 23:41:43+00:00,2ManyPuppies,🚨 Check it out 👀 🚨“THE”Scary Monster has joined Twitter. Truly a 100% genuine person committed to spreading positiv… https://t.co/cjSLjTwgTN,854781115151917056
48,2022-07-01 23:41:25+00:00,Fabiano69579431,"RT @MeongToken: We will burn 266 TRILLION #MEONG (worth $73.500/336 BNB) on July 3!

GET READY, the countdown has just begun.🔥🚀

#bsc #meon…",1412958907471904768
49,2022-07-01 23:41:11+00:00,albatross8520,"RT @BSCGemsAlert: What do you buy today ? 🕵🏻‍♀️🔍

#BSC  #BSCGems #100xgem #BNB  #cryptocurrencies #BTC #ETH #SOL  #DeFi #NFT #Metaverse #BS…",1424680691015376903
50,2022-07-01 23:41:06+00:00,Stalker1814,"RT @edamarieyy: 🔥 💣 Pump time 💣🔥 

🚀 I have 2.6 #BNB to invest 🚀

🔥 Drop your best proyect 🔥

#BSCGems #100xgem #BNB      #ETH #SOL  #DeFi…",1190829838141014017
51,2022-07-01 23:41:01+00:00,Fabiano69579431,"RT @MeongToken: 📢#MEONG will Burn 266 TRILLION Tokens (worth $73.500/336 BNB).

📅 July 3, 2022

⏳The countdown continues..

Stay tuned for…",1412958907471904768
52,2022-07-01 23:40:55+00:00,Pawan95_,RT @SaitamaUniverse: #Saitama can literally play an important/leading role in that technological revolution since #cryptocurrencies (along…,1351793738629206016
53,2022-07-01 23:40:46+00:00,AliGene20262013,RT @BitKanOfficial: 🔥 My favourite #altcoin is _______,1509614337509531652
54,2022-07-01 23:40:40+00:00,albatross8520,"RT @CryptoEmdarks: What's that one #altcoin that you will absolutely hold until next bull run?🧐

👇👇",1424680691015376903
55,2022-07-01 23:39:57+00:00,albatross8520,"RT @BSCGemsAlert: Next pump #1000x 💹🚀🏝️

#altcoin #BSC #BSCGems #BSCGemsAlert     #memecoin #Blockchain #DeFi #BNB",1424680691015376903
56,2022-07-01 23:39:48+00:00,xuzhiho66705484,"RT @MrBigWhaleREAL: Which #Altcoin will make 500x in 2022?💥🚀🌒

#VOLT
#BABYDOGE
#LOCUSchain
#FLOKI
#MarvinInu
#ENQgame
#BlueSparrow
#AirCoin…",1499528147334836225
57,2022-07-01 23:39:35+00:00,jp_ringuet,"RT @BrickkenSTO: It's finally time! We will be announcing a major milestone for the entire Brickken Ecosystem on Monday.

Hint: The blockch…",1444690933421953032
58,2022-07-01 23:39:35+00:00,albatross8520,"RT @Bscgemalerts: Next pump #1000x 💹🚀🏝️
#altcoin",1424680691015376903
59,2022-07-01 23:39:15+00:00,xuzhiho66705484,"RT @hezhouxiao: Which #Altcoin will make 500x in 2022?💥🚀🌒
#AirCoin
#VOLT
#BABYDOGE
#LOCUSchain
#FLOKI
#MarvinInu
#ENQgame
#BlueSparrow
#Kib…",1499528147334836225
60,2022-07-01 23:39:00+00:00,YoloElChiChi,RT @MrBigWhaleCEO: Shill me your next 1000x #AltCoin!,1241813340365574144
61,2022-07-01 23:38:51+00:00,CrypTonyN,"RT @DarkZogi: get in $BEZOGE before it's too late ⏳⏳ 
 #LegendsOfBezogia #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Ren…",1438834613326069760
62,2022-07-01 23:38:48+00:00,albatross8520,"RT @altcryptocom: Which #altcoin are you bullish on today?

💹💹💹💹",1424680691015376903
63,2022-07-01 23:38:29+00:00,xuzhiho66705484,"RT @SharksCoins: Which #Altcoin will make 500x in 2022?💥🚀🌒

#VOLT
#BABYDOGE
#LOCUSchain
#FLOKI
#MarvinInu
#ENQgame
#BlueSparrow
#AirCoin
#K…",1499528147334836225
64,2022-07-01 23:37:45+00:00,DarkZogi,"get in $BEZOGE before it's too late ⏳⏳ 
 #LegendsOfBezogia #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn… https://t.co/ptBN4lO4Tf",1448731099996336132
65,2022-07-01 23:37:33+00:00,droptown_io,Crypto Exchange Coincoinx to Launch Crypto to Fiat Payments App in Venezuela – Emerging Markets Bitcoin News -… https://t.co/iFswCFeJAo,1376954378595180550
66,2022-07-01 23:37:15+00:00,albatross8520,"RT @BSCGemsx100: Shill me your next x100 💎👀

#BSC  #BSCGems #100xgem #BNB  #cryptocurrencies #BTC #ETH #SOL  #DeFi #NFT #Metaverse #BSCGems…",1424680691015376903
67,2022-07-01 23:36:56+00:00,tehpurple,"RT @edamarieyy: 🔥 💣 Pump time 💣🔥 

🚀 I have 2.6 #BNB to invest 🚀

🔥 Drop your best proyect 🔥

#BSCGems #100xgem #BNB      #ETH #SOL  #DeFi…",1517859110913421313
68,2022-07-01 23:36:07+00:00,kchgkchg0000,"RT @BSCGemsx100: Shill me your next x100 💎👀

#BSC  #BSCGems #100xgem #BNB  #cryptocurrencies #BTC #ETH #SOL  #DeFi #NFT #Metaverse #BSCGems…",1517469522969591808
69,2022-07-01 23:36:07+00:00,albatross8520,RT @WhaleMultiverse: Always BULLISH on #Meme #Altcoin🚀,1424680691015376903
70,2022-07-01 23:35:46+00:00,IDealPhart,RT @MarlaPerreone: Which #altcoin will explode this week?,1346574311277137923
71,2022-07-01 23:35:37+00:00,droptown_io,"ApeCoin [APE] traders willing to go short can make most of this pattern - 

https://t.co/06IuEYPB7a

#Crypto… https://t.co/kgcZan9qvD",1376954378595180550
72,2022-07-01 23:35:04+00:00,albatross8520,"RT @TheMoonCarl: Which underrated #altcoin 💎 would you put $1,000 into?",1424680691015376903
73,2022-07-01 23:35:01+00:00,jangys72,RT @WhaleMultiverse: Which #AltCoin will 100x next week?,1084099946242953218
74,2022-07-01 23:34:49+00:00,HODLer4life1,"RT @DarkZogi: Buy $BEZOGE now or Cry later. 
 #LegendsOfBezogia #BEZOGE #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent…",1395330090230116352
75,2022-07-01 23:34:23+00:00,albatross8520,RT @CryptoGemsWorld: Best #altcoin to buy right now is @_______??,1424680691015376903
76,2022-07-01 23:33:12+00:00,MajorCryptoCEO,RT @SaitamaUniverse: #Saitama can literally play an important/leading role in that technological revolution since #cryptocurrencies (along…,1386087054979776515
77,2022-07-01 23:33:06+00:00,albatross8520,RT @GemKingdom1: I have $10.000 to invest. Shill me an #altcoin _________ ? 💵,1424680691015376903
78,2022-07-01 23:33:04+00:00,ttalhasenturk,RT @WhaleMultiverse: Which #AltCoin will 100x next week?,1448719582550765573
79,2022-07-01 23:32:47+00:00,kchgkchg0000,"RT @altcryptocom: Which #altcoin are you bullish on today?

💹💹💹💹",1517469522969591808
80,2022-07-01 23:32:21+00:00,albatross8520,RT @hernanlafalce: Which #altcoin you will never sell  in this bear market ? 🚀,1424680691015376903
81,2022-07-01 23:32:17+00:00,kellysiqili,"#CRYPTOCURRENCIES are MOVING! Try https://t.co/1fbsW58g32 to scan for #altcoin and #bitcoin movements.

#BTC #ETH… https://t.co/XPQq4Ot19N",200025984
82,2022-07-01 23:31:57+00:00,kchgkchg0000,"RT @Bscgemalerts: Next pump #1000x 💹🚀🏝️
#altcoin",1517469522969591808
83,2022-07-01 23:31:34+00:00,kchgkchg0000,"RT @BSCGemsAlert: Next pump #1000x 💹🚀🏝️

#altcoin #BSC #BSCGems #BSCGemsAlert     #memecoin #Blockchain #DeFi #BNB",1517469522969591808
84,2022-07-01 23:30:44+00:00,kchgkchg0000,"RT @CryptoEmdarks: What's that one #altcoin that you will absolutely hold until next bull run?🧐

👇👇",1517469522969591808
85,2022-07-01 23:30:13+00:00,Adelineprincee,"RT @SharksCoins: Shill me your next 100x #altcoin! 💎

I'm buying 💳",1489092805343412224
86,2022-07-01 23:29:47+00:00,kchgkchg0000,RT @WhaleMultiverse: Always BULLISH on #Meme #Altcoin🚀,1517469522969591808
87,2022-07-01 23:28:53+00:00,CryptoCoinz_,US DOJ Targets Baller Ape Rug Pull and Other Crypto Fraud - https://t.co/FLXFGUsWkF - #altcoin #altcoins #tokens… https://t.co/pTIPaLH3QT,1477759062884421633
88,2022-07-01 23:28:47+00:00,overrstres,RT @MarlaPerreone: Which #altcoin will explode this week?,866910839286022144
89,2022-07-01 23:28:31+00:00,Briannss7,RT @MrBigWhaleCEO: Shill me your next 1000x #AltCoin!,1445698671559938048
90,2022-07-01 23:28:28+00:00,kchgkchg0000,"RT @TheMoonCarl: Which underrated #altcoin 💎 would you put $1,000 into?",1517469522969591808
91,2022-07-01 23:27:50+00:00,kchgkchg0000,RT @CryptoGemsWorld: Best #altcoin to buy right now is @_______??,1517469522969591808
92,2022-07-01 23:27:25+00:00,jangys72,RT @GemKingdom1: I have $10.000 to invest. Shill me an #altcoin _________ ? 💵,1084099946242953218
93,2022-07-01 23:27:20+00:00,zkhan7952,"Whales are buying 140k #Bitcoin each month directly from exchanges - Glassnode

#btc #Bitcoin #crypto… https://t.co/Y46CRwh1N7",2336434286
94,2022-07-01 23:27:08+00:00,Meliss97984407,RT @WhaleMultiverse: Which #AltCoin will 100x next week?,1423208638081126400
95,2022-07-01 23:26:49+00:00,HeddaJeremiah,RT @YvonneBobby1: WAKE UP ‼️‼️‼️‼️ #SPORTOKEN FAM 🦊🦊🦊🦊🏈🏀⚽️LETS KILL ONE ZERO #crypto #kripto #BSC #bscgem #altcoin #bitcoin  #bnb #binan…,1508927453326192655
96,2022-07-01 23:26:28+00:00,Adelineprincee,"RT @TheMoonCarl: Which underrated #altcoin 💎 would you put $1,000 into?",1489092805343412224
97,2022-07-01 23:25:39+00:00,jangys72,RT @hernanlafalce: Which #altcoin you will never sell  in this bear market ? 🚀,1084099946242953218
98,2022-07-01 23:25:30+00:00,CrypTonyN,"RT @HighBezogi: #LengendsOfBezogia by @BEZOGE is going to be one of the biggest #playtoearn #NFT games🚀🚀🚀 
 #PLAYTOEARNGAMES #Crypto #Playt…",1438834613326069760
99,2022-07-01 23:25:24+00:00,HighBezogi,"#LengendsOfBezogia by @BEZOGE is going to be one of the biggest #playtoearn #NFT games🚀🚀🚀 
 #PLAYTOEARNGAMES… https://t.co/cLSSLUzFZs",1456996941246705664
